,train,val,test
175,covid_1238.png,sub-S09603_ses-E22342_run-1_bp-chest_vp-ap_dx.png,sub-S09314_ses-E16099_run-1_bp-chest_vp-ap_cr.png
176,covid_1239.png,sub-S09683_ses-E20396_run-1_bp-chest_vp-ap_cr.png,sub-S09398_ses-E17446_run-1_bp-chest_vp-ap_cr.png
177,covid_124.png,sub-S09368_ses-E24685_run-1_bp-chest_vp-pa_dx.png,sub-S09315_ses-E23004_run-1_bp-chest_vp-ap_cr.png
178,covid_1240.png,sub-S09376_ses-E18732_run-1_bp-chest_cr.png,sub-S09689_ses-E21326_run-1_bp-chest_vp-ap_dx.png
179,covid_1241.png,sub-S09314_ses-E26336_acq-1_run-1_bp-chest_vp-ap_cr.png,sub-S09789_ses-E16780_run-1_bp-chest_vp-ap_cr.png
180,covid_1243.png,sub-S09679_ses-E18686_run-1_bp-chest_vp-ap_cr.png,sub-S09343_ses-E19736_run-1_bp-chest_vp-ap_dx.png
181,covid_1247.png,sub-S09383_ses-E16184_acq-1_run-1_bp-chest_vp-ap_dx.png,sub-S09338_ses-E19413_run-1_bp-chest_vp-ap_dx.png
182,covid_1248.png,sub-S09426_ses-E26194_run-1_bp-chest_vp-ap_cr.png,sub-S09517_ses-E19816_run-1_bp-chest_vp-ap_dx.png
183,covid_1249.png,sub-S09629_ses-E16505_run-1_bp-chest_vp-ap_dx.png,sub-S09495_ses-E16416_acq-2_run-1_bp-chest_vp-ap_dx.png
184,covid_125.png,sub-S09759_ses-E22410_run-1_bp-chest_vp-pa_cr.png,sub-S09337_ses-E20401_run-1_bp-chest_vp-ap_cr.png
185,covid_1250.png,sub-S09361_ses-E20568_run-1_bp-chest_cr.png,sub-S09318_ses-E23820_run-1_bp-chest_vp-ap_cr.png
186,covid_1252.png,sub-S09518_ses-E16354_run-1_bp-chest_vp-ap_dx.png,sub-S09766_ses-E16979_run-1_bp-chest_vp-ap_dx.png
187,covid_1253.png,sub-S09780_ses-E21044_run-1_bp-chest_vp-ap_cr.png,sub-S10023_ses-E25707_run-1_bp-chest_vp-pa_dx.png
188,covid_1254.png,sub-S09426_ses-E16891_run-1_bp-chest_vp-ap_dx.png,sub-S09397_ses-E16200_acq-1_run-1_bp-chest_vp-ll_dx.png
189,covid_1255.png,sub-S09755_ses-E16724_run-1_bp-chest_vp-pa_cr.png,sub-S09815_ses-E18744_run-1_bp-chest_vp-ap_cr.png
190,covid_1258.png,sub-S09679_ses-E21081_run-2_bp-chest_vp-ap_cr.png,sub-S09551_ses-E16398_acq-2_run-2_bp-chest_vp-ap_dx.png
191,covid_1259.png,sub-S09687_ses-E17027_run-1_bp-chest_cr.png,sub-S09340_ses-E19710_run-1_bp-chest_vp-ap_cr.png
192,covid_126.png,sub-S09619_ses-E16489_run-1_bp-chest_vp-ap_cr.png,sub-S09348_ses-E26335_run-1_bp-chest_vp-ap_dx.png
193,covid_1260.png,sub-S09411_ses-E17301_run-1_bp-chest_vp-pa_dx.png,sub-S09377_ses-E22803_run-1_bp-chest_vp-ap_cr.png
194,covid_1261.png,sub-S09455_ses-E16273_run-1_bp-chest_vp-ap_cr.png,sub-S09670_ses-E19746_run-1_bp-chest_vp-ap_cr.png
195,covid_1262.png,sub-S09549_ses-E22235_run-1_bp-chest_vp-ap_dx.png,sub-S09509_ses-E16343_run-1_bp-chest_vp-pa_cr.png
196,covid_1264.png,sub-S09391_ses-E20036_run-1_bp-chest_vp-ap_dx.png,sub-S09767_ses-E19890_run-1_bp-chest_vp-ap_dx.png
197,covid_1265.png,sub-S09751_ses-E20961_run-1_bp-chest_vp-ap_cr.png,sub-S09323_ses-E22350_run-1_bp-chest_vp-ap_dx.png
198,covid_1266.png,sub-S09474_ses-E20874_run-1_bp-chest_vp-ap_cr.png,sub-S09495_ses-E27044_run-1_bp-chest_vp-ap_dx.png
199,covid_1267.png,sub-S09426_ses-E17865_run-1_bp-chest_vp-ap_dx.png,sub-S09468_ses-E21230_run-1_bp-chest_vp-ap_dx.png
200,covid_1269.png,sub-S09747_ses-E26509_run-1_bp-chest_vp-ap_dx.png,sub-S09681_ses-E17859_run-1_bp-chest_vp-ap_dx.png
201,covid_127.png,sub-S09662_ses-E16562_run-1_bp-chest_vp-ap_dx.png,sub-S09325_ses-E22792_run-1_bp-chest_vp-ap_dx.png
202,covid_1274.png,sub-S09817_ses-E22215_run-1_bp-chest_vp-ap_cr.png,sub-S09377_ses-E17133_run-1_bp-chest_vp-ap_cr.png
203,covid_1276.png,sub-S09968_ses-E17118_run-1_bp-chest_vp-ap_dx.png,sub-S09317_ses-E24206_run-1_bp-chest_vp-ap_cr.png
204,covid_1277.png,sub-S09323_ses-E20955_run-1_bp-chest_vp-ap_dx.png,sub-S09906_ses-E20591_run-1_bp-chest_vp-ap_dx.png
205,covid_1279.png,sub-S10008_ses-E19470_run-1_bp-chest_vp-ap_dx.png,sub-S09676_ses-E25985_run-1_bp-chest_vp-ap_cr.png
206,covid_128.png,sub-S09839_ses-E16873_run-1_bp-chest_vp-ap_cr.png,sub-S09773_ses-E23910_run-1_bp-chest_vp-ap_dx.png
207,covid_1281.png,sub-S09831_ses-E21556_run-1_bp-chest_vp-ap_dx.png,sub-S09662_ses-E20718_run-1_bp-chest_vp-ap_dx.png
208,covid_1284.png,sub-S09343_ses-E21221_run-1_bp-chest_vp-ap_dx.png,sub-S09520_ses-E24702_run-1_bp-chest_vp-ap_dx.png
209,covid_1285.png,sub-S09871_ses-E24509_acq-1_run-1_bp-chest_vp-ap_dx.png,sub-S09864_ses-E21338_run-1_bp-chest_vp-ap_cr.png
210,covid_1288.png,sub-S09678_ses-E23520_run-1_bp-chest_vp-ap_dx.png,sub-S09845_ses-E21278_run-1_bp-chest_vp-ap_dx.png
211,covid_1289.png,sub-S09522_ses-E21498_run-1_bp-chest_vp-ap_dx.png,sub-S09824_ses-E16848_run-1_bp-chest_vp-ap_cr.png
212,covid_129.png,sub-S09538_ses-E22210_run-2_bp-chest_vp-ap_cr.png,sub-S09475_ses-E25949_run-1_bp-chest_vp-ap_dx.png
213,covid_1290.png,sub-S09603_ses-E16688_run-1_bp-chest_vp-ap_dx.png,sub-S09551_ses-E17451_run-1_bp-chest_vp-ap_dx.png
214,covid_1291.png,sub-S09867_ses-E21485_run-1_bp-chest_vp-ap_dx.png,sub-S09371_ses-E26504_run-1_bp-chest_cr.png
215,covid_1295.png,sub-S09873_ses-E22180_run-1_bp-chest_vp-ap_dx.png,sub-S09348_ses-E20693_run-1_bp-chest_vp-ap_dx.png
216,covid_1297.png,sub-S09831_ses-E20334_run-1_bp-chest_vp-ap_dx.png,sub-S09768_ses-E20510_run-1_bp-chest_vp-ap_dx.png
217,covid_1298.png,sub-S09669_ses-E22091_run-1_bp-chest_vp-ap_dx.png,sub-S09356_ses-E20575_run-1_bp-chest_vp-ap_dx.png
218,covid_130.png,sub-S09768_ses-E22887_run-1_bp-chest_vp-ap_dx.png,sub-S09676_ses-E17392_run-1_bp-chest_vp-ap_cr.png
219,covid_1302.png,sub-S09346_ses-E20318_run-1_bp-chest_vp-ap_cr.png,sub-S09332_ses-E24659_run-1_bp-chest_vp-pa_cr.png
220,covid_1303.png,sub-S09408_ses-E20235_run-1_bp-chest_vp-ap_dx.png,sub-S09817_ses-E21940_run-1_bp-chest_vp-ap_cr.png
221,covid_1304.png,sub-S09818_ses-E25880_run-1_bp-chest_vp-ap_dx.png,sub-S09450_ses-E24850_run-1_bp-chest_vp-pa_dx.png
222,covid_1305.png,sub-S09377_ses-E22343_run-1_bp-chest_vp-ap_cr.png,sub-S09349_ses-E16548_acq-1_run-1_bp-chest_vp-ap_cr.png
223,covid_1307.png,sub-S09549_ses-E17493_run-1_bp-chest_vp-ap_dx.png,sub-S09753_ses-E16720_run-1_bp-chest_vp-ap_dx.png
224,covid_1308.png,sub-S09799_ses-E24463_run-1_bp-chest_vp-ap_dx.png,sub-S10029_ses-E17802_run-1_bp-chest_vp-pa_dx.png
225,covid_1309.png,sub-S09420_ses-E22717_run-1_bp-chest_vp-ap_cr.png,sub-S09323_ses-E16108_run-1_bp-chest_vp-ap_cr.png
226,covid_131.png,sub-S09700_ses-E22825_run-1_bp-chest_vp-ap_dx.png,sub-S09309_ses-E24760_acq-1_run-1_bp-chest_vp-pa_dx.png
227,covid_1310.png,sub-S09490_ses-E18365_run-1_bp-chest_vp-ap_dx.png,sub-S09760_ses-E21226_run-1_bp-chest_vp-ap_dx.png
228,covid_1312.png,sub-S09492_ses-E20611_run-1_bp-chest_vp-ap_dx.png,sub-S09845_ses-E16888_run-1_bp-chest_vp-ap_dx.png
229,covid_1314.png,sub-S09348_ses-E16138_run-1_bp-chest_vp-ap_dx.png,sub-S09377_ses-E23332_run-1_bp-chest_vp-ap_cr.png
230,covid_1316.png,sub-S09337_ses-E23294_run-1_bp-chest_vp-ap_cr.png,sub-S09458_ses-E27160_run-1_bp-chest_vp-ap_dx.png
231,covid_1318.png,sub-S09603_ses-E17094_run-1_bp-chest_vp-ap_dx.png,sub-S09681_ses-E21622_run-1_bp-chest_vp-ap_dx.png
232,covid_1319.png,sub-S09324_ses-E20634_run-1_bp-chest_vp-pa_cr.png,sub-S09848_ses-E21072_run-1_bp-chest_vp-ap_cr.png
233,covid_132.png,sub-S09603_ses-E20411_run-1_bp-chest_vp-pa_cr.png,sub-S08047_ses-E16280_run-1_bp-chest_vp-ap_dx.png
234,covid_1320.png,sub-S09371_ses-E16169_run-1_bp-chest_vp-ap_dx.png,sub-S09708_ses-E16636_run-1_bp-chest_vp-ap_dx.png
235,covid_1321.png,sub-S09378_ses-E18629_run-1_bp-chest_vp-pa_dx.png,sub-S09601_ses-E25407_run-1_bp-chest_vp-ap_cr.png
236,covid_1324.png,sub-S09379_ses-E17431_run-1_bp-chest_vp-ap_cr.png,sub-S09603_ses-E17471_run-1_bp-chest_vp-ap_dx.png
237,covid_1325.png,sub-S09451_ses-E16269_acq-2_run-1_bp-chest_vp-ap_cr.png,sub-S09678_ses-E26437_acq-2_run-1_bp-chest_vp-ap_dx.png
238,covid_1328.png,sub-S09837_ses-E17455_run-1_bp-chest_vp-ap_cr.png,sub-S09318_ses-E24890_run-1_bp-chest_vp-ap_cr.png
239,covid_1329.png,sub-S09960_ses-E22323_run-1_bp-chest_vp-ap_dx.png,sub-S09683_ses-E24267_run-1_bp-chest_vp-ap_cr.png
240,covid_133.png,sub-S09678_ses-E25686_run-1_bp-chest_vp-ap_dx.png,sub-S09452_ses-E16359_run-1_bp-chest_cr.png
241,covid_1330.png,sub-S09689_ses-E18381_run-1_bp-chest_vp-ap_cr.png,sub-S09751_ses-E25837_run-1_bp-chest_vp-pa_cr.png
242,covid_1331.png,sub-S09689_ses-E21327_run-1_bp-chest_vp-ap_dx.png,sub-S09567_ses-E19587_run-1_bp-chest_vp-pa_cr.png
243,covid_1332.png,sub-S09681_ses-E17943_run-1_bp-chest_vp-ap_dx.png,sub-S09478_ses-E23491_run-1_bp-chest_vp-pa_cr.png
244,covid_1333.png,sub-S08433_ses-E16090_run-1_bp-chest_vp-ap_dx.png,sub-S09678_ses-E20745_run-1_bp-chest_vp-ap_dx.png
245,covid_1334.png,sub-S09416_ses-E21963_run-1_bp-chest_vp-ap_cr.png,sub-S09683_ses-E20643_run-1_bp-chest_vp-ap_cr.png
246,covid_1335.png,sub-S09461_ses-E20709_run-1_bp-chest_vp-ap_cr.png,sub-S09811_ses-E19699_run-1_bp-chest_vp-ap_dx.png
247,covid_1338.png,sub-S09409_ses-E18124_run-1_bp-chest_vp-ap_cr.png,sub-S09816_ses-E16839_run-1_bp-chest_vp-pa_cr.png
248,covid_1343.png,sub-S09356_ses-E16147_run-1_bp-chest_vp-ap_dx.png,sub-S09375_ses-E22333_run-1_bp-chest_vp-ap_cr.png
249,covid_1344.png,sub-S09653_ses-E16948_run-2_bp-chest_vp-ap_dx.png,sub-S09867_ses-E20649_run-1_bp-chest_vp-ap_dx.png
250,covid_1345.png,sub-S09680_ses-E16777_run-1_bp-chest_vp-ap_cr.png,sub-S09687_ses-E17602_run-1_bp-chest_cr.png
251,covid_1346.png,sub-S09673_ses-E21873_run-1_bp-chest_vp-ap_dx.png,sub-S09759_ses-E24342_run-1_bp-chest_vp-pa_cr.png
252,covid_135.png,sub-S09680_ses-E20909_run-1_bp-chest_vp-ap_cr.png,sub-S09326_ses-E23374_run-1_bp-chest_vp-pa_cr.png
253,covid_1350.png,sub-S09687_ses-E19821_run-1_bp-chest_cr.png,sub-S09452_ses-E19207_run-1_bp-chest_cr.png
254,covid_1351.png,sub-S09371_ses-E23322_run-1_bp-chest_vp-ap_dx.png,sub-S09887_ses-E25027_run-1_bp-chest_vp-ap_dx.png
255,covid_1352.png,sub-S09605_ses-E16817_run-1_bp-chest_vp-pa_dx.png,sub-S09499_ses-E21985_run-1_bp-chest_vp-ap_dx.png
256,covid_1354.png,sub-S09368_ses-E19120_run-1_bp-chest_vp-ap_dx.png,sub-S09665_ses-E25263_run-1_bp-chest_vp-pa_dx.png
257,covid_1355.png,sub-S09848_ses-E19323_run-1_bp-chest_vp-pa_dx.png,sub-S09314_ses-E22839_run-1_bp-chest_vp-ap_cr.png
258,covid_1356.png,sub-S09711_ses-E18225_run-1_bp-chest_vp-pa_cr.png,sub-S09676_ses-E20258_run-1_bp-chest_vp-ap_cr.png
259,covid_1357.png,sub-S09678_ses-E21613_run-1_bp-chest_vp-ap_dx.png,sub-S09505_ses-E17029_run-1_bp-chest_cr.png
260,covid_1358.png,sub-S09679_ses-E24004_run-1_bp-chest_vp-ap_cr.png,sub-S09953_ses-E17096_run-1_bp-chest_vp-ap_dx.png
261,covid_1359.png,sub-S09680_ses-E16899_run-1_bp-chest_vp-ap_cr.png,sub-S09670_ses-E21871_run-1_bp-chest_vp-ap_cr.png
262,covid_136.png,sub-S09842_ses-E22102_run-1_bp-chest_vp-ap_dx.png,sub-S09348_ses-E16712_run-1_bp-chest_vp-ap_dx.png
263,covid_1361.png,sub-S09534_ses-E26347_run-1_bp-chest_vp-pa_cr.png,sub-S09340_ses-E16136_run-1_bp-chest_vp-ap_cr.png
264,covid_1363.png,sub-S09974_ses-E22933_run-1_bp-chest_vp-ap_dx.png,sub-S09594_ses-E16809_run-1_bp-chest_vp-ap_dx.png
265,covid_1364.png,sub-S09689_ses-E21646_run-1_bp-chest_vp-ap_dx.png,sub-S09371_ses-E21357_run-1_bp-chest_vp-ap_dx.png
266,covid_1365.png,sub-S09529_ses-E17353_run-1_bp-chest_vp-ap_dx.png,sub-S09734_ses-E18704_run-1_bp-chest_vp-ap_dx.png
267,covid_1366.png,sub-S09550_ses-E16752_run-1_bp-chest_vp-ap_dx.png,sub-S09612_ses-E16477_run-1_bp-chest_vp-ap_cr.png
268,covid_1368.png,sub-S09684_ses-E25099_run-1_bp-chest_dx.png,sub-S09949_ses-E18909_run-1_bp-chest_vp-ap_cr.png
269,covid_137.png,sub-S09867_ses-E26100_run-1_bp-chest_vp-ap_dx.png,sub-S10029_ses-E17250_run-1_bp-chest_vp-pa_dx.png
270,covid_1371.png,sub-S09864_ses-E25753_run-1_bp-chest_vp-ap_dx.png,sub-S09673_ses-E18802_run-1_bp-chest_cr.png
271,covid_1372.png,sub-S09680_ses-E18564_run-1_bp-chest_vp-ap_cr.png,sub-S09670_ses-E22700_run-1_bp-chest_vp-ap_cr.png
272,covid_1373.png,sub-S09570_ses-E18546_run-1_bp-chest_vp-ap_dx.png,sub-S09816_ses-E19865_run-1_bp-chest_vp-pa_cr.png
273,covid_1374.png,sub-S09333_ses-E24648_run-1_bp-chest_vp-ap_dx.png,sub-S09681_ses-E24806_run-1_bp-chest_vp-ap_dx.png
274,covid_1378.png,sub-S09366_ses-E21487_run-1_bp-chest_vp-ap_cr.png,sub-S08047_ses-E26555_run-1_bp-chest_vp-ap_dx.png
275,covid_1379.png,sub-S09676_ses-E22286_run-1_bp-chest_vp-ap_cr.png,sub-S09377_ses-E26807_run-1_bp-chest_vp-ap_cr.png
276,covid_1380.png,sub-S09361_ses-E23269_run-1_bp-chest_vp-ap_dx.png,sub-S09458_ses-E19855_run-1_bp-chest_vp-ap_dx.png
277,covid_1381.png,sub-S09849_ses-E19075_run-1_bp-chest_vp-ap_dx.png,sub-S09352_ses-E17381_acq-1_run-1_bp-chest_vp-ap_dx.png
278,covid_1383.png,sub-S09879_ses-E22363_run-1_bp-chest_vp-ap_cr.png,sub-S09516_ses-E16351_run-1_bp-chest_vp-pa_cr.png
279,covid_1384.png,sub-S09791_ses-E16782_run-1_bp-chest_vp-ap_cr.png,sub-S09372_ses-E16170_run-1_bp-chest_vp-ap_dx.png
280,covid_1385.png,sub-S09332_ses-E22940_run-1_bp-chest_vp-pa_cr.png,sub-S09688_ses-E22143_run-1_bp-chest_vp-ap_dx.png
281,covid_1388.png,sub-S09472_ses-E22444_run-1_bp-chest_vp-ap_dx.png,sub-S09518_ses-E17537_run-1_bp-chest_vp-ap_dx.png
282,covid_1389.png,sub-S09855_ses-E26448_run-1_bp-chest_vp-ap_dx.png,sub-S09522_ses-E20281_run-1_bp-chest_vp-ap_cr.png
283,covid_139.png,sub-S09603_ses-E16466_run-1_bp-chest_vp-ap_dx.png,sub-S09862_ses-E23580_run-1_bp-chest_vp-pa_cr.png
284,covid_1390.png,sub-S09844_ses-E21984_run-1_bp-chest_cr.png,sub-S09687_ses-E17521_run-1_bp-chest_cr.png
285,covid_1391.png,sub-S09376_ses-E16617_run-1_bp-chest_vp-ap_dx.png,sub-S09379_ses-E17912_run-1_bp-chest_vp-ap_cr.png
286,covid_1392.png,sub-S09526_ses-E26557_acq-1_run-1_bp-chest_dx.png,sub-S09681_ses-E26032_run-1_bp-chest_vp-ap_dx.png
287,covid_1394.png,sub-S10009_ses-E23383_run-1_bp-chest_vp-pa_dx.png,sub-S09858_ses-E16913_run-1_bp-chest_vp-pa_dx.png
288,covid_1395.png,sub-S09454_ses-E25547_run-1_bp-chest_vp-ap_dx.png,sub-S09628_ses-E16501_run-1_bp-chest_vp-pa_dx.png
289,covid_1397.png,sub-S09760_ses-E20482_run-1_bp-chest_cr.png,sub-S09542_ses-E18224_run-1_bp-chest_vp-ap_cr.png
290,covid_1398.png,sub-S09426_ses-E26547_run-1_bp-chest_vp-pa_dx.png,sub-S09382_ses-E22062_run-1_bp-chest_vp-ap_cr.png
291,covid_1399.png,sub-S09889_ses-E16972_run-1_bp-chest_vp-ap_dx.png,sub-S09469_ses-E18246_run-1_bp-chest_vp-ap_dx.png
292,covid_14.png,sub-S09570_ses-E16423_run-1_bp-chest_vp-ap_dx.png,sub-S09969_ses-E26947_acq-1_run-1_bp-chest_vp-ll_dx.png
293,covid_140.png,sub-S09516_ses-E19404_run-1_bp-chest_vp-ap_dx.png,sub-S09512_ses-E20933_run-1_bp-chest_vp-ap_dx.png
294,covid_1400.png,sub-S09692_ses-E22600_run-1_bp-chest_cr.png,sub-S09467_ses-E22682_run-1_bp-chest_vp-ap_dx.png
295,covid_1401.png,sub-S09921_ses-E21521_run-1_bp-chest_vp-ap_cr.png,sub-S09395_ses-E25833_run-1_bp-chest_vp-ap_cr.png
296,covid_1402.png,sub-S09568_ses-E16895_run-1_bp-chest_vp-pa_dx.png,sub-S09651_ses-E19665_run-1_bp-chest_vp-ap_dx.png
297,covid_1404.png,sub-S09520_ses-E23633_run-1_bp-chest_vp-ap_dx.png,sub-S09678_ses-E23254_run-1_bp-chest_vp-ap_dx.png
298,covid_1405.png,sub-S09363_ses-E26971_run-1_bp-chest_vp-ap_dx.png,sub-S09455_ses-E17339_run-1_bp-chest_vp-ap_cr.png
299,covid_1407.png,sub-S09391_ses-E16194_run-1_bp-chest_vp-pa_cr.png,sub-S09719_ses-E20451_run-1_bp-chest_vp-pa_dx.png
300,covid_1408.png,sub-S09904_ses-E26036_run-1_bp-chest_vp-pa_dx.png,sub-S09708_ses-E22670_run-1_bp-chest_vp-ap_dx.png
301,covid_1409.png,sub-S09436_ses-E22545_run-1_bp-chest_vp-ap_dx.png,sub-S09615_ses-E23637_run-1_bp-chest_vp-ap_dx.png
302,covid_1410.png,sub-S09452_ses-E16823_run-1_bp-chest_cr.png,sub-S09559_ses-E18542_run-1_bp-chest_vp-ap_cr.png
303,covid_1411.png,sub-S09814_ses-E16830_run-1_bp-chest_vp-ap_cr.png,sub-S09371_ses-E21160_run-1_bp-chest_cr.png
304,covid_1412.png,sub-S09711_ses-E23411_run-1_bp-chest_vp-pa_cr.png,sub-S09446_ses-E16261_run-1_bp-chest_vp-pa_cr.png
305,covid_1414.png,sub-S09815_ses-E21706_run-1_bp-chest_vp-ap_dx.png,sub-S09776_ses-E16762_run-1_bp-chest_vp-pa_cr.png
306,covid_1415.png,sub-S09884_ses-E23142_run-1_bp-chest_vp-ap_cr.png,sub-S09371_ses-E16689_run-1_bp-chest_vp-ap_dx.png
307,covid_1416.png,sub-S09555_ses-E26402_run-1_bp-chest_cr.png,sub-S09549_ses-E18113_run-1_bp-chest_vp-ap_dx.png
308,covid_1417.png,sub-S09819_ses-E25021_run-1_bp-chest_vp-ap_dx.png,sub-S09490_ses-E19975_run-1_bp-chest_vp-ap_dx.png
309,covid_1419.png,sub-S09609_ses-E19845_run-1_bp-chest_vp-pa_cr.png,sub-S09468_ses-E19891_run-1_bp-chest_vp-pa_cr.png
310,covid_142.png,sub-S09609_ses-E25797_run-1_bp-chest_vp-ap_cr.png,sub-S09679_ses-E21989_run-1_bp-chest_vp-ap_cr.png
311,covid_1420.png,sub-S09500_ses-E19082_run-1_bp-chest_vp-pa_dx.png,sub-S09562_ses-E16411_run-2_bp-chest_vp-ap_cr.png
312,covid_1421.png,sub-S09670_ses-E22086_run-1_bp-chest_vp-ap_cr.png,sub-S09549_ses-E19035_run-1_bp-chest_vp-ap_dx.png
313,covid_1422.png,sub-S09314_ses-E25542_run-1_bp-chest_vp-ap_cr.png,sub-S09775_ses-E24783_run-1_bp-chest_vp-pa_dx.png
314,covid_1423.png,sub-S09745_ses-E20677_run-1_bp-chest_vp-ap_dx.png,sub-S09766_ses-E18112_run-1_bp-chest_vp-ap_dx.png
315,covid_1425.png,sub-S09531_ses-E25557_run-1_bp-chest_vp-pa_dx.png,sub-S09891_ses-E25047_run-1_bp-chest_cr.png
316,covid_1427.png,sub-S09916_ses-E17024_run-1_bp-chest_vp-pa_dx.png,sub-S09775_ses-E16760_run-1_bp-chest_vp-pa_dx.png
317,covid_1428.png,sub-S09669_ses-E21584_run-1_bp-chest_vp-ap_dx.png,sub-S09678_ses-E20137_run-1_bp-chest_vp-ap_dx.png
318,covid_1429.png,sub-S09842_ses-E21264_run-1_bp-chest_vp-ap_dx.png,sub-S10024_ses-E19091_run-2_bp-chest_vp-ap_dx.png
319,covid_1431.png,sub-S09559_ses-E16876_run-1_bp-chest_vp-ap_dx.png,sub-S09847_ses-E27010_run-1_bp-chest_vp-pa_dx.png
320,covid_1432.png,sub-S09371_ses-E17422_run-1_bp-chest_vp-ap_dx.png,sub-S09855_ses-E24007_run-1_bp-chest_vp-ap_dx.png
321,covid_1435.png,sub-S09426_ses-E19083_run-2_bp-chest_vp-ap_dx.png,sub-S09669_ses-E22898_run-1_bp-chest_vp-ap_dx.png
322,covid_1436.png,sub-S09736_ses-E24647_run-1_bp-chest_vp-ap_dx.png,sub-S09875_ses-E22028_run-1_bp-chest_vp-ap_dx.png
323,covid_1437.png,sub-S09440_ses-E19667_run-1_bp-chest_vp-ap_cr.png,sub-S09865_ses-E16923_run-1_bp-chest_vp-ap_dx.png
324,covid_1438.png,sub-S09404_ses-E16209_run-1_bp-chest_vp-ap_dx.png,sub-S09662_ses-E25590_run-1_bp-chest_vp-pa_dx.png
325,covid_1439.png,sub-S09747_ses-E23655_run-1_bp-chest_cr.png,sub-S09516_ses-E18425_run-1_bp-chest_vp-ap_dx.png
326,covid_144.png,sub-S09420_ses-E17457_run-1_bp-chest_vp-ap_dx.png,sub-S09318_ses-E23744_run-1_bp-chest_vp-ap_cr.png
327,covid_1440.png,sub-S09382_ses-E23033_run-1_bp-chest_vp-ap_cr.png,sub-S09631_ses-E25079_run-1_bp-chest_vp-ap_cr.png
328,covid_1441.png,sub-S09308_ses-E17491_run-1_bp-chest_vp-ap_dx.png,sub-S09499_ses-E16585_run-1_bp-chest_vp-ap_dx.png
329,covid_1442.png,sub-S09555_ses-E22093_run-1_bp-chest_vp-ap_dx.png,sub-S09869_ses-E25395_acq-1_run-1_bp-chest_vp-ll_dx.png
330,covid_1444.png,sub-S09345_ses-E16721_run-1_bp-chest_vp-ap_dx.png,sub-S09449_ses-E16265_run-1_bp-chest_vp-ap_dx.png
331,covid_1445.png,sub-S09313_ses-E23360_run-1_bp-chest_vp-ap_dx.png,sub-S09778_ses-E21429_run-1_bp-chest_vp-ap_dx.png
332,covid_1446.png,sub-S09340_ses-E22201_run-1_bp-chest_vp-ap_cr.png,sub-S09314_ses-E18752_run-1_bp-chest_vp-ap_cr.png
333,covid_1447.png,sub-S09680_ses-E17403_run-1_bp-chest_vp-ap_cr.png,sub-S09337_ses-E21345_run-1_bp-chest_vp-ap_cr.png
334,covid_1448.png,sub-S09371_ses-E22991_run-1_bp-chest_vp-ap_dx.png,sub-S09610_ses-E23665_run-1_bp-chest_vp-pa_cr.png
335,covid_1449.png,sub-S09502_ses-E19402_run-1_bp-chest_vp-pa_cr.png,sub-S09524_ses-E22355_run-1_bp-chest_vp-ap_dx.png
336,covid_1450.png,sub-S09528_ses-E17036_run-1_bp-chest_vp-ap_cr.png,sub-S09880_ses-E23349_run-1_bp-chest_vp-pa_cr.png
337,covid_1451.png,sub-S09655_ses-E16547_run-1_bp-chest_vp-pa_cr.png,sub-S09499_ses-E20892_run-1_bp-chest_vp-ap_dx.png
338,covid_1453.png,sub-S09395_ses-E16198_run-1_bp-chest_vp-pa_cr.png,sub-S09725_ses-E16659_run-1_bp-chest_vp-pa_dx.png
339,covid_1454.png,sub-S09678_ses-E20356_run-1_bp-chest_vp-ap_cr.png,sub-S09654_ses-E24109_run-1_bp-chest_vp-ap_dx.png
340,covid_1455.png,sub-S09317_ses-E21228_run-1_bp-chest_vp-pa_cr.png,sub-S09382_ses-E22668_run-1_bp-chest_vp-ap_cr.png
341,covid_1456.png,sub-S09376_ses-E23127_run-1_bp-chest_cr.png,sub-S09905_ses-E17081_run-1_bp-chest_vp-ap_dx.png
342,covid_1460.png,sub-S09839_ses-E19177_run-1_bp-chest_vp-ap_dx.png,sub-S09368_ses-E21331_run-1_bp-chest_vp-ap_dx.png
343,covid_1461.png,sub-S09817_ses-E20853_run-1_bp-chest_vp-ap_cr.png,sub-S09371_ses-E24083_run-1_bp-chest_vp-ap_dx.png
344,covid_1462.png,sub-S09587_ses-E16446_run-1_bp-chest_vp-ap_cr.png,sub-S09559_ses-E16664_run-2_bp-chest_vp-ap_dx.png
345,covid_1465.png,sub-S09819_ses-E25878_run-1_bp-chest_vp-ap_dx.png,sub-S09681_ses-E20151_run-1_bp-chest_vp-ap_dx.png
346,covid_1468.png,sub-S09723_ses-E26396_run-1_bp-chest_vp-ap_dx.png,sub-S09516_ses-E26091_run-1_bp-chest_vp-ap_dx.png
347,covid_1470.png,sub-S09734_ses-E20918_run-1_bp-chest_vp-ap_dx.png,sub-S09499_ses-E23231_run-1_bp-chest_vp-ap_dx.png
348,covid_1471.png,sub-S09598_ses-E17426_run-1_bp-chest_vp-ap_cr.png,sub-S09994_ses-E18947_run-1_bp-chest_vp-ap_dx.png
349,covid_1472.png,sub-S09949_ses-E21328_run-1_bp-chest_vp-ap_dx.png,sub-S09379_ses-E23008_run-1_bp-chest_vp-ap_cr.png
